"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Apr 01 10:01:14 GMT 2025","Tue Apr 01 10:01:15 GMT 2025","529","Surefire suite","Surefire test","com.example.teamcity.api.ProjectTest","com.example.teamcity.api.ProjectTest","userCanSearchProjectByName","User can search a project by name",""
"passed","Tue Apr 01 10:01:10 GMT 2025","Tue Apr 01 10:01:11 GMT 2025","1149","Surefire suite","Surefire test","com.example.teamcity.api.BuildTypeTest","com.example.teamcity.api.BuildTypeTest","projectAdminCreatesBuildTypeTest","Project admin should be able to create build type for their project",""
"passed","Tue Apr 01 10:01:19 GMT 2025","Tue Apr 01 10:01:19 GMT 2025","210","Surefire suite","Surefire test","com.example.teamcity.api.ProjectTest","com.example.teamcity.api.ProjectTest","userShouldNotBeAbleToCreateProjectAsProjectViewer","User should not be able to create project as Project Viewer, Develop, Agent Manager",""
"passed","Tue Apr 01 10:01:20 GMT 2025","Tue Apr 01 10:01:20 GMT 2025","214","Surefire suite","Surefire test","com.example.teamcity.api.ProjectTest","com.example.teamcity.api.ProjectTest","userShouldNotBeAbleToCreateProjectAsProjectViewer","User should not be able to create project as Project Viewer, Develop, Agent Manager",""
"passed","Tue Apr 01 10:01:20 GMT 2025","Tue Apr 01 10:01:21 GMT 2025","312","Surefire suite","Surefire test","com.example.teamcity.api.ProjectTest","com.example.teamcity.api.ProjectTest","userShouldNotBeAbleToCreateProjectWithCyrillicSymbolsTest","User should not be able to create project with cyrillic symbols",""
"passed","Tue Apr 01 10:01:17 GMT 2025","Tue Apr 01 10:01:18 GMT 2025","312","Surefire suite","Surefire test","com.example.teamcity.api.ProjectTest","com.example.teamcity.api.ProjectTest","userCreatesProjectsWith256StringNameTest","User should be able to create project with 226 char name",""
"passed","Tue Apr 01 10:01:18 GMT 2025","Tue Apr 01 10:01:18 GMT 2025","246","Surefire suite","Surefire test","com.example.teamcity.api.ProjectTest","com.example.teamcity.api.ProjectTest","userCreatesTwoProjectsWithEmptyNameTest","User should not be able to create project with empty name",""
"passed","Tue Apr 01 10:01:06 GMT 2025","Tue Apr 01 10:01:09 GMT 2025","3202","Surefire suite","Surefire test","com.example.teamcity.api.BuildTypeTest","com.example.teamcity.api.BuildTypeTest","projectAdminCreatesBuildTypeForAnotherUserProjectTest","Project admin should not be able to create build type for another user's project",""
"passed","Tue Apr 01 10:01:13 GMT 2025","Tue Apr 01 10:01:14 GMT 2025","1308","Surefire suite","Surefire test","com.example.teamcity.api.BuildTypeTest","com.example.teamcity.api.BuildTypeTest","userShouldBeAbleToRunBuildTypeAndCheckItsStatus","User should be able to run build type and check its status",""
"passed","Tue Apr 01 10:01:12 GMT 2025","Tue Apr 01 10:01:12 GMT 2025","483","Surefire suite","Surefire test","com.example.teamcity.api.BuildTypeTest","com.example.teamcity.api.BuildTypeTest","userCreatesTwoBuildTypesWithTheSameIdTest","User should not be able to create two build types with the same id",""
"passed","Tue Apr 01 10:01:15 GMT 2025","Tue Apr 01 10:01:16 GMT 2025","604","Surefire suite","Surefire test","com.example.teamcity.api.ProjectTest","com.example.teamcity.api.ProjectTest","userCopiesProjectInRootTest","User should be able to copy the project",""
