"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sat Mar 29 10:47:07 GMT 2025","Sat Mar 29 10:47:07 GMT 2025","502","Surefire suite","Surefire test","com.example.teamcity.api.ProjectTest","com.example.teamcity.api.ProjectTest","userCreatesProjectNotInRootTest","User should be able to create sub project of other project",""
"passed","Sat Mar 29 10:47:08 GMT 2025","Sat Mar 29 10:47:09 GMT 2025","370","Surefire suite","Surefire test","com.example.teamcity.api.ProjectTest","com.example.teamcity.api.ProjectTest","userShouldNotBeAbleToCreateACopyOfNonExistingSourceProject","User should not be able to create a copy of non existing source project",""
"passed","Sat Mar 29 10:47:09 GMT 2025","Sat Mar 29 10:47:09 GMT 2025","223","Surefire suite","Surefire test","com.example.teamcity.api.ProjectTest","com.example.teamcity.api.ProjectTest","userShouldNotBeAbleToCreateProjectAsProjectViewer","User should not be able to create project as Project Viewer, Develop, Agent Manager",""
"passed","Sat Mar 29 10:47:11 GMT 2025","Sat Mar 29 10:47:11 GMT 2025","317","Surefire suite","Surefire test","com.example.teamcity.api.ProjectTest","com.example.teamcity.api.ProjectTest","userShouldNotBeAbleToCreateProjectWithTheSameNameTest","User should not be able to create project with the same name",""
"passed","Sat Mar 29 10:46:58 GMT 2025","Sat Mar 29 10:47:00 GMT 2025","2008","Surefire suite","Surefire test","com.example.teamcity.api.BuildTypeTest","com.example.teamcity.api.BuildTypeTest","projectAdminCreatesBuildTypeForAnotherUserProjectTest","Project admin should not be able to create build type for another user's project",""
"passed","Sat Mar 29 10:47:02 GMT 2025","Sat Mar 29 10:47:03 GMT 2025","523","Surefire suite","Surefire test","com.example.teamcity.api.BuildTypeTest","com.example.teamcity.api.BuildTypeTest","userCreatesTwoBuildTypesWithTheSameIdTest","User should not be able to create two build types with the same id",""
"passed","Sat Mar 29 10:47:02 GMT 2025","Sat Mar 29 10:47:02 GMT 2025","441","Surefire suite","Surefire test","com.example.teamcity.api.BuildTypeTest","com.example.teamcity.api.BuildTypeTest","userCreatesBuildTypeTest","User should be able to create build type",""
"passed","Sat Mar 29 10:47:07 GMT 2025","Sat Mar 29 10:47:08 GMT 2025","287","Surefire suite","Surefire test","com.example.teamcity.api.ProjectTest","com.example.teamcity.api.ProjectTest","userCreatesProjectsWith256StringNameTest","User should be able to create project with 226 char name",""
"passed","Sat Mar 29 10:47:00 GMT 2025","Sat Mar 29 10:47:01 GMT 2025","926","Surefire suite","Surefire test","com.example.teamcity.api.BuildTypeTest","com.example.teamcity.api.BuildTypeTest","projectAdminCreatesBuildTypeTest","Project admin should be able to create build type for their project",""
"passed","Sat Mar 29 10:47:08 GMT 2025","Sat Mar 29 10:47:08 GMT 2025","277","Surefire suite","Surefire test","com.example.teamcity.api.ProjectTest","com.example.teamcity.api.ProjectTest","userCreatesTwoProjectsWithEmptyIdTest","User should not be able to create project with empty id",""
"passed","Sat Mar 29 10:47:05 GMT 2025","Sat Mar 29 10:47:05 GMT 2025","447","Surefire suite","Surefire test","com.example.teamcity.api.ProjectTest","com.example.teamcity.api.ProjectTest","userCanSearchProjectByName","User can search a project by name",""
