"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sat Mar 29 11:12:24 GMT 2025","Sat Mar 29 11:12:25 GMT 2025","386","Surefire suite","Surefire test","com.example.teamcity.api.ProjectTest","com.example.teamcity.api.ProjectTest","userShouldNotBeAbleToCreateACopyOfNonExistingSourceProject","User should not be able to create a copy of non existing source project",""
"passed","Sat Mar 29 11:12:21 GMT 2025","Sat Mar 29 11:12:21 GMT 2025","840","Surefire suite","Surefire test","com.example.teamcity.api.ProjectTest","com.example.teamcity.api.ProjectTest","userCopiesProjectInRootTest","User should be able to copy the project",""
"passed","Sat Mar 29 11:12:20 GMT 2025","Sat Mar 29 11:12:20 GMT 2025","607","Surefire suite","Surefire test","com.example.teamcity.api.ProjectTest","com.example.teamcity.api.ProjectTest","userCanSearchProjectByName","User can search a project by name",""
"passed","Sat Mar 29 11:12:27 GMT 2025","Sat Mar 29 11:12:27 GMT 2025","299","Surefire suite","Surefire test","com.example.teamcity.api.ProjectTest","com.example.teamcity.api.ProjectTest","userShouldNotBeAbleToCreateProjectWithTheSameNameTest","User should not be able to create project with the same name",""
"passed","Sat Mar 29 11:12:17 GMT 2025","Sat Mar 29 11:12:17 GMT 2025","523","Surefire suite","Surefire test","com.example.teamcity.api.BuildTypeTest","com.example.teamcity.api.BuildTypeTest","userCreatesBuildTypeTest","User should be able to create build type",""
"passed","Sat Mar 29 11:12:15 GMT 2025","Sat Mar 29 11:12:16 GMT 2025","1040","Surefire suite","Surefire test","com.example.teamcity.api.BuildTypeTest","com.example.teamcity.api.BuildTypeTest","projectAdminCreatesBuildTypeTest","Project admin should be able to create build type for their project",""
"passed","Sat Mar 29 11:12:13 GMT 2025","Sat Mar 29 11:12:15 GMT 2025","1954","Surefire suite","Surefire test","com.example.teamcity.api.BuildTypeTest","com.example.teamcity.api.BuildTypeTest","projectAdminCreatesBuildTypeForAnotherUserProjectTest","Project admin should not be able to create build type for another user's project",""
"passed","Sat Mar 29 11:12:25 GMT 2025","Sat Mar 29 11:12:25 GMT 2025","199","Surefire suite","Surefire test","com.example.teamcity.api.ProjectTest","com.example.teamcity.api.ProjectTest","userShouldNotBeAbleToCreateProjectAsProjectViewer","User should not be able to create project as Project Viewer, Develop, Agent Manager",""
"passed","Sat Mar 29 11:12:17 GMT 2025","Sat Mar 29 11:12:18 GMT 2025","601","Surefire suite","Surefire test","com.example.teamcity.api.BuildTypeTest","com.example.teamcity.api.BuildTypeTest","userCreatesTwoBuildTypesWithTheSameIdTest","User should not be able to create two build types with the same id",""
"passed","Sat Mar 29 11:12:24 GMT 2025","Sat Mar 29 11:12:24 GMT 2025","303","Surefire suite","Surefire test","com.example.teamcity.api.ProjectTest","com.example.teamcity.api.ProjectTest","userCreatesTwoProjectsWithEmptyNameTest","User should not be able to create project with empty name",""
"passed","Sat Mar 29 11:10:45 GMT 2025","Sat Mar 29 11:11:47 GMT 2025","62136","Surefire suite","Surefire test","com.example.teamcity.ui.SetupServerTest","com.example.teamcity.ui.SetupServerTest","setupTeamCityServerTest","setupTeamCityServerTest",""
